batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,4,50,65.8237,313197.928,600.607,39534.1684,0.0019,2355.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,1,50,75.6005,272694.558,597.996,45208.7924,0.0022,2355.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,0,50,56.8698,362509.6828,595.481,33864.8687,0.0016,2377.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,32768,50,65.8126,313250.5146,600.737,39536.0873,0.0019,2325.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,16384,50,65.8105,313260.7531,600.584,39524.7261,0.0019,2325.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,8192,50,65.8373,313133.3307,600.67,39546.4718,0.0019,2355.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,4096,50,65.8474,313085.0582,601.109,39581.4762,0.0019,2355.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,2048,50,65.8506,313069.8917,600.944,39572.5284,0.0019,2355.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,1024,50,65.8299,313168.5303,603.478,39726.8771,0.0019,2355.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,256,50,65.8671,312991.2762,606.206,39929.0609,0.0019,2355.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,64,50,65.859,313030.1512,605.739,39893.346,0.0019,2355.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,16,50,65.8641,313005.9171,600.228,39533.4578,0.0019,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,4,50,65.845,313096.5699,600.039,39509.5668,0.0019,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,1,50,75.6281,272594.8957,600.133,45386.9383,0.0022,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,34,0,50,56.7928,363001.2465,597.142,33913.3429,0.0016,2377.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,32768,50,65.8561,313043.75,600.055,39517.2869,0.0019,2377.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,16384,50,65.873,312963.6225,599.461,39488.2759,0.0019,2325.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,8192,50,65.8577,313036.1399,599.469,39479.655,0.0019,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,4096,50,65.8761,312948.8999,599.384,39485.0612,0.0019,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,2048,50,65.8801,312929.6614,599.477,39493.6155,0.0019,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,1024,50,65.8982,312843.6107,599.325,39494.4621,0.0019,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,256,50,65.8972,312848.6478,602.559,39706.9377,0.0019,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,64,50,65.8841,312910.8052,602.194,39675.0025,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,16,50,65.881,312925.2441,599.721,39510.248,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,4,50,65.9058,312807.6818,599.945,39539.86,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,1,50,75.6251,272605.677,600.269,45395.4283,0.0022,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,36,0,50,56.8595,362575.2871,594.813,33820.7591,0.0016,2377.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,32768,50,65.8179,313225.6707,600.022,39492.1634,0.0019,2325.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,16384,50,65.8856,312903.5385,599.806,39518.589,0.0019,2325.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,8192,50,65.9018,312826.8581,599.892,39533.9434,0.0019,2325.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,4096,50,65.8793,312933.3664,599.688,39507.0485,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,2048,50,65.8677,312988.4298,599.79,39506.8166,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,1024,50,65.886,312901.6391,599.95,39528.3165,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,256,50,65.8977,312846.2265,602.212,39684.3785,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,64,50,65.8837,312912.5623,604.902,39853.1928,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,16,50,65.8867,312898.1721,599.943,39528.2933,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,4,50,65.9164,312757.4742,600.031,39551.8762,0.0019,2347.0,72.0
