batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c,test_case
64,256,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,10963.5255,376080.5411,594.4615,6517393.6171,0.0016,2055.2727,71.8727,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,10695.0786,385520.1767,599.9325,6416325.2113,0.0016,2094.8505,74.2991,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,12083.3839,409471.5809,337.932,4083362.102,0.0008,2130.0,61.0,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,12223.0356,337327.7086,511.0887,6247055.8823,0.0015,1830.0,70.4228,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,12218.1124,337463.634,487.5306,5956703.7778,0.0014,1830.0,70.4959,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,14085.9522,351257.9232,271.551,3825054.4124,0.0008,1830.0,58.0,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,14607.9704,282254.7203,361.454,5280109.7393,0.0013,1530.0,62.0,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,14600.6609,282396.026,344.6996,5032842.3989,0.0012,1530.0,61.0068,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,16838.103,293845.5914,214.4326,3610637.3624,0.0007,1530.0,52.5207,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,18582.1959,221888.1246,262.531,4878402.9763,0.0012,1230.0,53.3763,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,18565.6584,222085.7732,251.5765,4670683.5634,0.0011,1230.0,52.1613,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,21078.4628,234732.5971,170.4756,3593362.6404,0.0007,1230.0,45.763,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,23926.2405,172328.3104,217.141,5195367.5926,0.0013,936.0335,47.0,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,23914.8356,172410.4934,208.2496,4980255.5073,0.0012,936.0042,46.272,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,27929.3755,177154.0624,145.2296,4056173.0883,0.0008,930.0753,41.0681,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,11007.7166,374570.7454,600.0154,6604799.8672,0.0016,2091.3091,62.4091,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,10757.0201,383300.2608,599.9814,6454011.8515,0.0016,2138.5556,67.6574,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,9898.7854,499839.3365,473.379,4685877.1329,0.0009,2422.0,62.0,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,11215.1049,367644.2288,594.4174,6666453.1346,0.0016,2059.625,71.5804,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,10930.5077,377216.5671,599.9948,6558248.1004,0.0016,2103.1273,73.9636,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,11263.786,439266.3645,359.156,4045456.3235,0.0008,2130.0,62.0,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,12514.3719,329474.6736,507.2647,6348099.6683,0.0015,1830.0,69.8,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,12514.9124,329460.4435,483.2541,6047882.3998,0.0015,1830.0,69.984,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,13099.8885,377698.0474,289.763,3795863.0047,0.0008,1830.0,58.0,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,14916.4554,276417.4534,360.0348,5370442.3007,0.0013,1530.0,61.5973,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,14920.0155,276351.4963,343.0042,5117628.5963,0.0012,1530.0,60.1611,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,15638.1615,316392.839,228.599,3574867.6901,0.0007,1530.0,52.3822,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,18885.9797,218319.0208,263.6996,4980224.7629,0.0012,1230.0,53.0053,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,18914.2986,217992.1487,251.9776,4765979.3393,0.0012,1230.0,51.7196,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,19555.1536,253017.8194,181.4721,3548715.3307,0.0007,1230.0,45.9796,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,24336.902,169420.4387,217.9986,5305409.5163,0.0013,934.2459,47.9959,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,24356.5614,169283.6907,209.0139,5090860.4253,0.0012,936.2541,47.0,LD+MMA
64,256,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,25041.9823,197580.2982,157.8051,3951752.8181,0.0008,931.12,42.532,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,21634.3056,381169.4887,600.0607,12981895.5838,0.0016,2068.0092,66.1751,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,21259.3992,387891.3567,600.0488,12756676.9538,0.0015,2103.2723,73.1831,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,20287.8808,487759.404,480.1886,9742008.4016,0.001,2418.4236,66.6601,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,22036.4578,374213.3729,598.5364,13189621.4966,0.0016,2032.3801,75.8688,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,21573.2704,382247.895,599.9183,12942199.6383,0.0016,2070.5185,78.3287,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,23103.909,428308.675,366.9645,8478314.6635,0.0009,2129.5411,65.1861,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,24384.0815,338185.2713,514.5663,12547226.4615,0.0015,1830.0,71.209,LD+MMA
